branch,commit
4.19,d45a90cb5d061fa7d411b974b950fe0b8bc5f265
4.19,a89e7bcb18081c611eb6cf50edd440fa4983a71a
4.19,a007232066f6839d6f256bab21e825d968f1a163
4.19,c80f10bc973af2ace6b1414724eeff61eaa71837
4.19,2f971a8f425545da52ca0e6bee81f5b1ea0ccc5f
4.19,df4a902509766897f7371fdfa4c3bf8bc321b55d
4.19,e8cfb372b38a1b8979aa7f7631fb5e7b11c3793c
4.19,f7fcc98dfc2d136722007fec0debbed761679b94
4.19,4cd273bb91b3001f623f516ec726c49754571b1a
4.19,c78e7818f16f687389174c4569243abbec8dc68f
4.19,0aaa81377c5a01f686bcdb8c7a6929a7bf330c68
4.19,d3736d82e8169768218ee0ef68718875918091a0
4.19,cf62a1a13749db0d32b5cdd800ea91a4087319de
4.19,83d817f41070c48bc3eb7ec18e43000a548fca5c
4.19,231f8fd0cca078bd4396dd7e380db813ac5736e2
4.19,4d163ad79b155c71bf30366dc38f8d2502f78844
4.19,5eee7bd7e245914e4e050c413dfe864e31805207
4.19,dcfea72e79b0aa7a057c8f6024169d86a1bbc84b
4.19,51b2ee7d006a736a9126e8111d1f24e4fd0afaa6
4.19,44623b2818f4a442726639572f44fd9b6d0ef68c
4.19,9b5948267adc9e689da609eb61cf7ed49cae5fa8
4.19,dca5244d2f5b94f1809f0c02a549edf41ccd5493
4.19,c4005a8f65edc55fb1700dfc5c1c3dc58be80209
4.19,8e4052c32d6b4b39c1e13c652c7e33748d447409
4.19,a3eb4e9d4c9218476d05c52dfd2be3d6fdce6b91
4.19,79267ae22615496655feee2db0848f6786bcf67a
4.19,ceed9038b2783d14e0422bdc6fd04f70580efb4c
4.19,e4bedf48aaa5552bc1f49703abd17606e7e6e82a
4.19,bcd0cf19ef8258ac31b9a20248b05c15a1f4b4b0
4.19,a826b04303a40d52439aa141035fca5654ccaccd
4.19,8d2b51b008c25240914984208b2ced57d1dd25a5
4.19,5dabd1712cd056814f9ab15f1d68157ceb04e741
4.19,a11a496ee6e2ab6ed850233c96b94caf042af0b9
4.19,66c556025d687dbdd0f748c5e1df89c977b6c02a
4.19,f6a2e94b3f9d89cb40771ff746b16b5687650cbb
4.19,f477a538c14d07f8c45e554c8c5208d588514e98
4.19,2e5a6266fbb11ae93c468dfecab169aca9c27b43
4.19,3d1cf435e201d1fd63e4346b141881aed086effd
4.19,da7e0c3c2909a3d9bf8acfe1db3cb213bd7febfb
4.19,576667bad341516edc4e18eb85acb0a2b4c9c9d9
4.19,ef02684c4e67d8c35ac83083564135bc7b1d3445
4.19,c28095bc99073ddda65e4f31f6ae0d908d4d5cd8
4.19,4e0dcf62ab4cf917d0cbe751b8bf229a065248d4
4.19,643a4df7fe3f6831d14536fd692be85f92670a52
4.19,280a9045bb18833db921b316a5527d2b565e9f2e
4.19,54ca955b5a4024e2ce0f206b03adb7109bc4da26
4.19,927633a6d20af319d986f3e42c3ef9f6d7835008
4.19,cb5c681ab9037e25fcca20689c82cf034566d610
4.19,599b3063adf4bf041a87a69244ee36aded0d878f
4.19,efd597b2839a9895e8a98fcb0b76d2f545802cd4
4.19,43b67309b6b2a3c08396cc9b3f83f21aa529d273
4.19,2d06dfecb132a1cc2e374a44eae83b5c4356b8b4
4.19,809b1e4945774c9ec5619a8f4e2189b7b3833c0c
4.19,1a3ed0dc3594d99ff341ec63865a40519ea24b8d
4.19,b503087445ce7e45fabdee87ca9e460d5b5b5168
4.19,fb286100974e7239af243bc2255a52f29442f9c8
4.19,78a18fec5258c8df9435399a1ea022d73d3eceb9
4.19,67ea698c3950d10925be33c21ca49ffb64e21842
4.19,217bfbb8b0bfa24619b11ab75c135fec99b99b20
4.19,bc1c2048abbe3c3074b4de91d213595c57741a6b
4.19,1e249cb5b7fc09ff216aa5a12f6c302e434e88f9
4.19,5fcd57505c002efc5823a7355e21f48dd02d5a51
4.19,5c02406428d5219c367c5f53457698c58bc5f917
4.19,c8a950d0d3b926a02c7b2e713850d38217cec3d1
4.19,bbeb97464eefc65f506084fd9f18f21653e01137
4.19,179e8e47c02a1950f1c556f2b854bdb2259078fb
4.19,34b1a1ce1458f50ef27c54e28eb9b1947012907a
4.19,f2dac39d93987f7de1e20b3988c8685523247ae2
4.19,6ccc84f917d33312eb2846bd7b567639f585ad6d
4.19,2156ac1934166d6deb6cd0f6ffc4c1076ec63697
4.19,c5cade200ab9a2a3be9e7f32a752c8d86b502ec7
4.19,04b79c55201f02ffd675e1231d731365e335c307
4.19,12bb3f7f1b03d5913b3f9d4236a488aa7774dfe9
4.19,3ef240eaff36b8119ac9e2ea17cbf41179c930ba
4.19,ac31c7ff8624409ba3c4901df9237a616c187a5d
4.19,3f186d974826847a07bc7964d79ec4eded475ad9
4.19,af8cbda2cfcaa5515d61ec500498d46e9a8247e2
4.19,4a8e991b91aca9e20705d434677ac013974e0e30
4.19,18f694385c4fd77a09851fd301236746ca83f3cb
4.19,f24f22435dcc11389acc87e5586239c1819d217c
4.19,150d71584b12809144b8145b817e83b81158ae5f
4.19,4610ba7ad877fafc0a25a30c6c82015304120426
4.19,3d4775df0a89240f671861c6ab6e8d59af8e9e41
4.19,ba31c1a48538992316cc71ce94fa9cd3e7b427c0
4.19,757fed1d0898b893d7daa84183947c70f27632f3
4.19,e73b0101ae5124bf7cd3fb5d250302ad2f16a416
4.19,62d9f1a6945ba69c125e548e72a36d203b30596e
4.19,f0947d0d21b219e03940b9be6628a43445c0de7a
4.19,d8f923c3ab96dbbb4e3c22d1afc1dc1d3b195cd8
4.19,3a30537cee233fb7da302491b28c832247d89bbe
4.19,b8323f7288abd71794cd7b11a4c0a38b8637c8b5
4.19,9def3b1a07c41e21c68a0eb353e3e569fdd1d2b1
4.19,c40aaaac1018ff1382f2d35df5129a6bcea3df6b
4.19,0c5b7a501e7400869ee905b4f7af3d6717802bcb
4.19,a88afa46b86ff461c89cc33fc3a45267fff053e8
4.19,0549cd67b01016b579047bce045b386202a8bcfc
4.19,d24c790577ef01bfa01da2b131313a38c843a634
4.19,0acb20a5438c36e0cf2b8bf255f314b59fcca6ef
4.19,27af8e2c90fba242460b01fa020e6e19ed68c495
4.19,5f46400f7a6a4fad635d5a79e2aa5a04a30ffea1
4.19,1f7becf1b7e21794fc9d460765fe09679bc9b9e0
4.19,98dd2f108e448988d91e296173e773b06fb978b8
4.19,680896556805d3ad3fa47f6002b87b3041a45ac2
4.19,caab13b4960416b9fee83169a758eb0f31e65109
4.19,fef9c8d28e28a808274a18fbd8cc2685817fd62a
4.19,7e0e63d09516e96994c879f07c5a3c3269d7015e
4.19,5122565188bae59d507d90a9a9fd2fd6107f4439
4.19,5a22747b76ca2384057d8e783265404439d31d7f
4.19,896111dc4bcf887b835b3ef54f48b450d4692a1d
4.19,4961167bf7482944ca09a6f71263b9e47f949851
4.19,ef3a575baf53571dc405ee4028e26f50856898e7
4.19,56c91a18432b631ca18438841fd1831ef756cabf
4.19,36af2d5c4433fb40ee2af912c4ac0a30991aecfc
4.19,b98e762e3d71e893b221f871825dc64694cfb258
4.19,dd5e073381f2ada3630f36be42833c6e9c78b75e
4.19,7f2923c4f73f21cfd714d12a2d48de8c21f11cfe
4.19,81b704d3e4674e09781d331df73d76675d5ad8cb
4.19,e41aec79e62fa50f940cf222d1e9577f14e149dc
4.19,cf3c46631e1637582f517a574c77cd6c05793817
4.19,f72f2fb8fb6be095b98af5d740ac50cffd0b0cae
4.19,28e104d00281ade30250b24e098bf50887671ea4
4.19,dc5d17a3c39b06aef866afca19245a9cfb533a79
4.19,29b32839725f8c89a41cb6ee054c85f3116ea8b5
4.19,9bbd77d5bbc9aff8cb74d805c31751f5f0691ba8
4.19,25a068b8e9a4eb193d755d58efcb3c98928636e0
4.19,20bf2b378729c4a0366a53e2018a0b70ace94bcd
4.19,1c2f67308af4c102b4e1e6cd6f69819ae59408e0
4.19,ecbf4724e6061b4b01be20f6d797d64d462b2bc8
4.19,0eb2df2b5629794020f75e94655e1994af63f0d4
4.19,7ffddd499ba6122b1a07828f023d1d67629aa017
4.19,585fc0d2871c9318c949fbf45b1f081edd489e96
4.19,39d3454c3513840eb123b3913fda6903e45ce671
4.19,ccd85d90ce092bdb047a7f6580f3955393833b22
4.19,538e4a8c571efdf131834431e0c14808bcfb1004
4.19,f92e04f764b86e55e522988e6f4b6082d19a2721
4.19,8d8d1dbefc423d42d626cf5b81aac214870ebaab
4.19,21b200d091826a83aafc95d847139b2b0582f6d1
4.19,d4a610635400ccc382792f6be69427078541c678
4.19,4c457e8cb75eda91906a4f89fc39bde3f9a43922
4.19,0188b87899ffc4a1d36a0badbe77d56c92fd91dc
4.19,18fe0fae61252b5ae6e26553e2676b5fac555951
4.19,e04527fefba6e4e66492f122cf8cc6314f3cf3bf
4.19,0e5a3c8284a30f4c43fd81d7285528ece74563b5
4.19,f670e9f9c8cac716c3506c6bac9e997b27ad441a
4.19,9917f0e3cdba7b9f1a23f70e3f70b1a106be54a8
4.19,d8c6edfa3f4ee0d45d7ce5ef18d1245b78774b9d
4.19,3e1f4a2e1184ae6ad7f4caf682ced9554141a0f4
4.19,6e7b64b9dd6d96537d816ea07ec26b7dedd397b9
4.19,e478d6029dca9d8462f426aee0d32896ef64f10f
4.19,43377df70480f82919032eb09832e9646a8a5efb
4.19,3c4f6ecd93442f4376a58b38bb40ee0b8c46e0e6
4.19,506220d2ba21791314af569211ffd8870b8208fa
4.19,eabac19e40c095543def79cb6ffeb3a8588aaff4
4.19,f37aa4c7366e23f91b81d00bafd6a7ab54e4a381
4.19,c6ba933358f0d7a6a042b894dba20cc70396a6d3
4.19,c48dac137a62a5d6fa1ef3fa445cbd9c43655a76
4.19,19a23da53932bc8011220bd8c410cb76012de004
4.19,e013f455d95add874f310dc47c608e8c70692ae5
4.19,135b9e8d1cd8ba5ac9ad9bcf24b464b7b052e5b8
4.19,7e0a9220467dbcfdc5bc62825724f3e52e50ab31
4.19,4d7c1d3fd7c7eda7dea351f071945e843a46c145
4.19,97c753e62e6c31a404183898d950d8c08d752dbd
4.19,88bf56d04bc3564542049ec4ec168a8b60d0b48c
4.19,8de309e7299a00b3045fb274f82b326f356404f0
4.19,871997bc9e423f05c7da7c9178e62dde5df2a7f8
4.19,7c77474b2d22176d2bfb592ec74e0f2cb71352c9
4.19,3194a1746e8aabe86075fd3c5e7cf1f4632d7f16
4.19,5a264285ed1cd32e26d9de4f3c8c6855e467fd63
4.19,36bf1dfb8b266e089afa9b7b984217f17027bf35
4.19,ebee0eab08594b2bd5db716288a4f1ae5936e9bc
4.19,dbe5283605b3bc12ca45def09cc721a0a5c853a2
4.19,b512e1b077e5ccdbd6e225b15d934ab12453b70a
4.19,a35f2ef3b7376bfd0a57f7844bd7454389aae1fc
4.19,256b92af784d5043eeb7d559b6d5963dcc2ecb10
4.19,cef4cbff06fbc3be54d6d79ee139edecc2ee8598
4.19,2a80c15812372e554474b1dba0b1d8e467af295d
4.19,a11148e6fcce2ae53f47f0a442d098d860b4f7db
4.19,1c5fae9c9a092574398a17facc31c533791ef232
4.19,ce7536bc7398e2ae552d2fabb7e0e371a9f1fe46
4.19,3aa6bce9af0e25b735c9c1263739a5639a336ae8
4.19,3d0bc44d39bca615b72637e340317b7899b7f911
4.19,af8085f3a4712c57d0dd415ad543bac85780375c
4.19,fca3f138105727c3a22edda32d02f91ce1bf11c9
4.19,2a499b45295206e7f3dc76edadde891c06cc4447
4.19,c4295ab0b485b8bc50d2264bcae2acd06f25caaf
4.19,b220c049d5196dd94d992dd2dc8cba1a5e6123bf
4.19,256cfdd6fdf70c6fcf0f7c8ddb0ebd73ce8f3bc9
4.19,d050d049f8b8077025292c1ecf456c4ee7f96861
4.19,fc0494ead6398609c49afa37bc949b61c5c16b91
4.19,2099b145d77c1d53f5711f029c37cc537897cee6
4.19,ee576c47db60432c37e54b1e2b43a8ca6d3a8dca
4.19,1faba27f11c8da244e793546a1b35a9b1da8208e
4.19,cc7a21b6fbd945f8d8f61422ccd27203c1fafeb7
4.19,45942ba890e6f35232727a5fa33d732681f4eb9f
4.19,67c9a7e1e3ac491b5df018803639addc36f154ba
4.19,e0fce6f945a26d4e953a147fe7ca11410322c9fe
4.19,a8e41f6033a0c5633d55d6e35993c9e2005d872f
4.19,0b41713b606694257b90d61ba7e2712d8457648b
4.19,cca2c6aebe86f68103a8615074b3578e854b5016
4.19,2524933307fd0036d5c32357c693c021ab09a0b0
4.19,64f2d15afe7b336aafebdcd14cc835ecf856df4b
4.19,904e6b266619c2da5c58b5dce14ae30629e39645
4.19,c8e846ff93d5eaa5384f6f325a1687ac5921aade
4.19,de89afc1e40fdfa5f8b666e5d07c43d21a1d3be0
4.19,a666e5c05e7c4aaabb2c5d58117b0946803d03d2
4.19,78178ca844f0eb88f21f31c7fde969384be4c901
4.19,7780918b36489f0b2f9a3749d7be00c2ceaec513
4.19,2562515f0ad7342bde6456602c491b64c63fe950
4.19,6f67e060083a84a4cc364eab6ae40c717165fb0c
4.19,8a8109f303e25a27f92c1d8edd67d7cbbc60a4eb
4.19,a8002a35935aaefcd6a42ad3289f62bab947f2ca
4.19,a56f44138a2c57047f1ea94ea121af31c595132b
4.19,ebfac7b778fac8b0e8e92ec91d0b055f046b4604
4.19,c0b15c25d25171db4b70cc0b7dbc1130ee94017d
4.19,7018c897c2f243d4b5f1b94bc6b4831a7eab80fb
4.19,3272cfc2525b3a2810a59312d7a1e6f04a0ca3ef
4.19,3d2fc4c082448e9c05792f9b2a11c1d5db408b85
4.19,b3656d8227f4c45812c6b40815d8f4e446ed372a
4.19,70779b897395b330ba5a47bed84f94178da599f9
4.19,fe6653460ee7a7dbe0cd5fd322992af862ce5ab0
4.19,740c0a57b8f1e36301218bf549f3c9cc833a60be
4.19,d47422d953e258ad587b5edf2274eb95d08bdc7d
4.19,8a0c014cd20516ade9654fc13b51345ec58e7be8
4.19,ed72736183c45a413a8d6974dd04be90f514cb6b
4.19,334de4b45892f7e67074e1b1b2ac36fd3e091118
4.19,7a8d2f1908a59003e55ef8691d09efb7fbc51625
4.19,7c3a0635cd008eaca9a734dc802709ee0b81cac5
4.19,1f92798cbe7fe923479cff754dd06dd23d352e36
4.19,dc2e76175417e69c41d927dba75a966399f18354
4.19,19d8e9149c27b689c6224f5c84b96a159342195a
4.19,2fd10bcf0310b9525b2af9e1f7aa9ddd87c3772e
4.19,920fd8a70619074eac7687352c8f1c6f3c2a64a5
4.19,04b38d012556199ba4c31195940160e0c44c64f0
4.19,5ab6177fa02df15cd8a02a1f1fb361d2d5d8b946
4.19,7bdcd851fa7eb66e8922aa7f6cba9e2f2427a7cf
4.19,0df07d8117c3576f1603b05b84089742a118d10a
4.19,72c9925f87c8b74f36f8e75a4cd93d964538d3ca
4.19,c78a10aebb275c38d0cfccae129a803fe622e305
4.19,867ed321f90d06aaba84e2c91de51cd3038825ef
4.19,8da7520c80468c48f981f0b81fc1be6599e3b0ad
4.19,e42acf104d6e0bd7ccd2f09103d5be5e6d3c637c
4.19,3d9ae54af1d02a7c0edc55c77d7df2b921e58a87
4.19,4841b8e6318a7f0ae57c4e5ec09032ea057c97a8
4.19,fea7372cbc40869876df0f045e367f6f97a1666c
4.19,a70aa7dc60099bbdcbd6faca42a915d80f31161e
4.19,528222d0c8ce93e435a95cd1e476b60409dd5381
4.19,4b049f55ed95cd889bcdb3034fd75e1f01852b38
4.19,a1679af85b2ae35a2b78ad04c18bb069c37330cc
4.19,0eaa1a3714db34a59ce121de5733c3909c529463
4.19,6420a569504e212d618d4a4736e2c59ed80a8478
4.19,b5d6e7ab7fe7d186878142e9fc1a05e4c3b65eb9
4.19,182d679b2298d62bf42bb14b12a8067b8e17b617
4.19,42ffcd1dba1796bcda386eb6f260df9fc23c90af
4.19,fafd320ae51b9c72d371585b2501f86640ea7b7d
4.19,88f38846bfb1a452a3d47e38aeab20a4ceb74294
4.19,67e40054de86aae520ddc2a072d7f6951812a14f
4.19,e1e6bd2995ac0e1ad0c2a2d906a06f59ce2ed293
4.19,97f433c3601a24d3513d06f575a389a2ca4e11e4
4.19,11a0b5e0ec8c13bef06f7414f9e914506140d5cb
4.19,8ac7c87acdcac156670f9920c8acbd84308ff4b1
4.19,fb3c293b82c31a9a68fbcf4e7a45fadd8a47ea2b
4.19,41e76c85660c022c6bf5713bfb6c21e64a487cec
4.19,2cfef1971aea6119ee27429181d6cb3383031ac2
4.19,93f7a6d818deef69d0ba652d46bae6fbabbf365c
4.19,3c4fa46b30c551b1df2fb1574a684f68bc22067c
4.19,a1247d06d01045d7ab2882a9c074fbf21137c690
4.19,cb538267ea1e9e025ec692577c9ae75797261889
4.19,b89f625e28d44552083f43752f62d8621ded0a04
4.19,0a67b5a926e63ff5492c3c675eab5900580d056d
4.19,cecf5d87ff2035127bb5a9ee054d0023a4a7cad3
4.19,58c898ba370e68d39470cd0d932b524682c1f9be
4.19,fe968c41ac4f4ec9ffe3c4cf16b72285f5e9674f
4.19,2cea4a7a1885bd0c765089afc14f7ff0eb77864e
4.19,1e0ca5467445bc1f41a9e403d6161a22f313dae7
4.19,4dfe6bd94959222e18d512bdf15f6bf9edb9c27c
4.19,1ebe718bb48278105816ba03a0408ecc2d6cf47f
4.19,43861d29c0810a70792bf69d37482efb7bb6677d
4.19,ed9be64eefe26d7d8b0b5b9fa3ffdf425d87a01f
4.19,26af17722a07597d3e556eda92c6fce8d528bc9f
4.19,48698c973e6b4dde94d87cd1ded56d9436e9c97d
4.19,fb18802a338b36f675a388fc03d2aa504a0d0899
4.19,caf6912f3f4af7232340d500a4a2008f81b93f14
4.19,2395928158059b8f9858365fce7713ce7fef62e4
4.19,2991397d23ec597405b116d96de3813420bdcbc3
4.19,8310b77b48c5558c140e7a57a702e7819e62f04e
4.19,f9dbdf97a5bd92b1a49cee3d591b55b11fd7a6d5
4.19,ec98ea7070e94cc25a422ec97d1421e28d97b7ee
4.19,2efc459d06f1630001e3984854848a5647086232
4.19,688e8128b7a92df982709a4137ea4588d16f24aa
4.19,f288988930e93857e0375bdf88bb670c312b82eb
4.19,8043c845b63a2dd88daf2d2d268a33e1872800f0
4.19,a1ba9da8f0f9a37d900ff7eff66482cf7de8015e
4.19,097b9146c0e26aabaa6ff3e5ea536a53f5254a79
4.19,7ef4c19d245f3dc233fd4be5acea436edd1d83d8
4.19,88a9e03beef22cc5fabea344f54b9a0dfe63de08
4.19,9dec0f48a75e0dadca498002d25ef4e143e60194
4.19,5c0e4110f751934e748a66887c61f8e73805f0f9
4.19,3bef198f1b17d1bb89260bad947ef084c0a2d1a6
4.19,76d7fff22be3e4185ee5f9da2eecbd8188e76b2c
4.19,580fa1b874711d633f9b145b7777b0e83ebf3787
4.19,4230509978f2921182da4e9197964dccdbe463c3
4.19,5ef3fe4cecdf82fdd71ce78988403963d01444d4
4.19,f5c6d0fcf90ce07ee0d686d465b19b247ebd5ed7
4.19,182f709c5cff683e6732d04c78e328de0532284f
4.19,ea86f3defd55f141a44146e66cbf8ffb683d60da
4.19,dbfee5aee7e54f83d96ceb8e3e80717fac62ad63
4.19,88eee9b7b42e69fb622ddb3ff6f37e8e4347f5b2
4.19,913a89f009d98c85a902d718cd54bb32ab11d167
4.19,7d6380cd40f7993f75c4bde5b36f6019237e8719
4.19,479d6b39b9e0d2de648ebf146f23a1e40962068f
4.19,a7102c7461794a5bb31af24b08e9e0f50038897a
4.19,77f8269606bf95fcb232ee86f6da80886f1dfae8
4.19,1629db9c75342325868243d6bca5853017d91cf8
4.19,3baf7528d6f832b28622d1ddadd2e47f6c2b5e08
4.19,140456f994195b568ecd7fc2287a34eadffef3ca
4.19,24f6b6036c9eec21191646930ad42808e6180510
4.19,5b0fab508992c2e120971da658ce80027acbc405
4.19,a4c8dd9c2d0987cf542a2a0c42684c9c6d78a04e
4.19,e131a5634830047923c694b4ce0c3b31745ff01b
4.19,d2a04370817fc7b0172dad2ef2decf907e1a304e
4.19,df7b59ba9245c4a3115ebaa905e3e5719a3810da
4.19,e982c4d0a29b1d61fbe7716a8dcf8984936d6730
4.19,98af4d4df889dcea3bc0ce6b8a04759658ba8826
4.19,95cf7809bf9169fec4e4b7bb24b8069d8f354f96
4.19,33b14f67a4e1eabd219fd6543da8f15ed86b641c
4.19,fef912bf860e8e7e48a2bfb978a356bba743a8b7
4.19,d5efc2e6b98fe661dbd8dd0d5d5bfb961728e57a
4.19,1aa46901ee51c1c5779b3b239ea0374a50c6d9ff
4.19,a14e5ec66a7a66e57b24e2469f9212a78460207e
4.19,44cc89f764646b2f1f2ea5d1a08b230131707851
4.19,4f6a49de64fd1b1dba5229c02047376da7cf24fd
4.19,0f9c03d824f6f522d3bc43629635c9765546ebc5
4.19,5011c5a663b9c6d6aff3d394f11049b371199627
4.19,d70cef0d46729808dc53f145372c02b145c92604
4.19,c17af96554a8a8777cbb0fd53b8497250e548b43
4.19,b6622798bc50b625a1e62f82c7190df40c1f5b21
4.19,25da4618af240fbec6112401498301a6f2bc9702
4.19,9e77d96b8e2724ed00380189f7b0ded61113b39f
4.19,62456189f3292c62f87aef363f204886dc1d4b48
4.19,e504e74cc3a2c092b05577ce3e8e013fae7d94e6
4.19,e7850f4d844e0acfac7e570af611d89deade3146
4.19,cea15316ceee2d4a51dfdecd79e08a438135416c
4.19,148e34fd33d53740642db523724226de14ee5281
4.19,a084303a645896e834883f2c5170d044410dfdb3
4.19,b39dfcced399d31e7c4b7341693b18e01c8f655e
4.19,54999c0d94b3c26625f896f8e3460bc029821578
4.19,459b1e8c8fe97fcba0bd1b623471713dce2c5eaf
4.19,1c0f20b78781b9ca50dc3ecfd396d0db5b141890
4.19,b2e78630f733a76508b53ba680528ca39c890e82
4.19,ac0bbf55ed3be75fde1f8907e91ecd2fd589bde3
4.19,25317f428a78fde71b2bf3f24d05850f08a73a52
4.19,8687bf9ef9551bcf93897e33364d121667b1aadf
4.19,b93c1e3981af19527beee1c10a2bef67a228c48c
4.19,e163b9823a0b08c3bb8dc4f5b4b5c221c24ec3e5
4.19,d4ac640322b06095128a5c45ba4a1e80929fe7f3
4.19,d660f4f42ccea50262c6ee90c8e7ad19a69fb225
4.19,74b6b20df8cfe90ada777d621b54c32e69e27cd7
4.19,87107518d7a93fec6cdb2559588862afeee800fb
4.19,46613c9dfa964c0c60b5385dbdf5aaa18be52a9c
4.19,718ad9693e3656120064b715fe931f43a6201e67
4.19,9380afd6df70e24eacbdbde33afc6a3950965d22
4.19,6801854be94fe8819b3894979875ea31482f5658
4.19,f55a0571690c4aae03180e001522538c0927432f
4.19,47ccc8fc2c9c94558b27b6f9e2582df32d29e6e8
4.19,42213a0190b535093a604945db05a4225bf43885
4.19,ca667a33207daeaf9c62b106815728718def60ec
4.19,5563b3b6420362c8a1f468ca04afe6d5f0a8d0a3
4.19,cfdc67acc785e01a8719eeb7012709d245564701
4.19,b71c669ad8390dd1c866298319ff89fe68b45653
4.19,253f588c70f66184b1f3a9bbb428b49bbda73e80
4.19,b1d25e6ee57c2605845595b6c61340d734253eb3
4.19,9de2c43acf37a17dc4c69ff78bb099b80fb74325
4.19,2664deb0930643149d61cddbb66ada527ae180bd
4.19,cc2ac63d4cf72104e0e7f58bb846121f0f51bb19
4.19,789ea77310f0200c84002884ffd628e2baf3ad8a
4.19,650bf52208d804ad5ee449c58102f8dc43175573
4.19,4d8654e81db7346f915eca9f1aff18f385cab621
4.19,f06391c45e83f9a731045deb23df7cc3814fd795
4.19,66fbacccbab91e6e55d9c8f1fc0910a8eb6c81f7
4.19,66f669a272898feb1c69b770e1504aa2ec7723d1
4.19,7d365bd0bff3c0310c39ebaffc9a8458e036d666
4.19,3b0c2d3eaa83da259d7726192cf55a137769012f
4.19,06abcb18b3a021ba1a3f2020cbefb3ed04e59e72
4.19,fec60c3bc5d1713db2727cdffc638d48f9c07dc3
4.19,5ff9dde42e8c72ed8102eb8cb62e03f9dc2103ab
4.19,28e96c1693ec1cdc963807611f8b5ad400431e82
4.19,eea46a0879bcca23e15071f9968c0f6e6596e470
4.19,fc7c5c208eb7bc2df3a9f4234f14eca250001cb6
4.19,ac8d82f586c8692b501cb974604a71ef0e22a04c
4.19,6732f313938027a910e1f7351951ff52c0329e70
4.19,8a7e27fd5cd696ba564a3f62cedef7269cfd0723
4.19,165bc5a4f30eee4735845aa7dbd6b738643f2603
4.19,d9c48a948d29bcb22f4fe61a81b718ef6de561a0
4.19,fa0c16caf3d73ab4d2e5d6fa2ef2394dbec91791
4.19,de066e116306baf3a6a62691ac63cfc0b1dabddb
4.19,51c44babdc19aaf882e1213325a0ba291573308f
4.19,137a5258939aca56558f3a23eb229b9c4b293917
4.19,edcbf5137f093b5502f5f6b97cce3cbadbde27aa
4.19,c511819d138de38e1637eedb645c207e09680d0f
4.19,a3e860a83397bf761ec1128a3f0ba186445992c6
4.19,179d0ba0c454057a65929c46af0d6ad986754781
4.19,cf9e60aa69ae6c40d3e3e4c94dd6c8de31674e9b
4.19,ac88c531a5b38877eba2365a3f28f0c8b513dc33
4.19,f7d9d4854519fdf4d45c70a4d953438cd88e7e58
4.19,ad5d07f4a9cd671233ae20983848874731102c08
4.19,6c59cff38e66584ae3ac6c2f0cbd8d039c710ba7
4.19,bfc2560563586372212b0a8aeca7428975fa91fe
4.19,879c348c35bb5fb758dd881d8a97409c1862dae8
4.19,00ff801bb8ce6711e919af4530b6ffa14a22390a
4.19,d348ede32e99d3a04863e9f9b28d224456118c27
4.19,924a9bc362a5223cd448ca08c3dde21235adc310
4.19,8c91bc3d44dfef8284af384877fbe61117e8b7d1
4.19,9b1ea29bc0d7b94d420f96a0f4121403efc3dd85
4.19,9c8e2f6d3d361439cc6744a094f1c15681b55269
4.19,14302ee3301b3a77b331cc14efb95bf7184c73cc
4.19,d0bd52c591a1070c54dc428e926660eb4f981099
4.19,8e24edddad152b998b37a7f583175137ed2e04a5
4.19,ec15e27cc8904605846a354bb1f808ea1432f853
4.19,449052cfebf624b670faa040245d3feed770d22f
4.19,e940e0895a82c6fbaa259f2615eb52b57ee91a7e
4.19,e78b2915517e8fcadb1bc130ad6aeac7099e510c
4.19,89e5c58fc1e2857ccdaae506fb8bc5fed57ee063
4.19,3b9ea7206d7e1fdd7419cbd10badd3b2c80d04b4
4.19,a4dcfbc4ee2218abd567d81d795082d8d4afcdf6
4.19,c33cb0020ee6dd96cc9976d6085a7d8422f6dbed
4.19,f9b3827ee66cfcf297d0acd6ecf33653a5f297ef
4.19,9200f515c41f4cbaeffd8fdd1d8b6373a18b1b67
4.19,1b1597e64e1a610c7a96710fc4717158e98a08b3
4.19,b5871dca250cd391885218b99cc015aca1a51aea
4.19,10d2bb2e6b1d8c4576c56a748f697dbeb8388899
4.19,f232326f6966cf2a1d1db7bc917a4ce5f9f55f76
4.19,b96b0c5de685df82019e16826a282d53d86d112c
4.19,ce9f24cccdc019229b70a5c15e2b09ad9c0ab5d1
4.19,05946d4b7a7349ae58bfa2d51ae832e64a394c2d
4.19,dd926880da8dbbe409e709c1d3c1620729a94732
4.19,81e2073c175b887398e5bca6c004efa89983f58d
4.19,7d8bd3c76da1d94b85e6c9b7007e20e980bfcfe6
4.19,6b22489911b726eebbf169caee52fea52013fbdd
4.19,b7ff91fd030dc9d72ed91b1aab36e445a003af4f
4.19,8c150ba2fb5995c84a7a43848250d444a3329a7d
4.19,66c1b6d74cd7035e85c426f0af4aede19e805c8a
4.19,5abbe51a526253b9f003e9a0a195638dc882d660
4.19,a501b048a95b79e1e34f03cac3c87ff1e9f229ad
4.19,d88d05a9e0b6d9356e97129d4ff9942d765f46ea
4.19,cc7a0bb058b85ea03db87169c60c7cfdd5d34678
4.19,141e7633aa4d2838d1f6ad5c74cccc53547c16ac
4.19,d68c592e02f6f49a88e705f13dfc1883432cf300
4.19,37e89e574dc238a4ebe439543c5ab4fbb2f0311b
